Date,Open,High,Low,Close,Adj Close,Volume,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,RSI_7,RSI_14,RSI_20,ATRr_14,OBV,Volume
2003-01-16 00:00:00+00:00,918.219970703125,926.030029296875,911.97998046875,914.5999755859375,914.5999755859375,1534600000,923.6619873046875,921.6339965820313,,920.6207138082457,919.8993607954544,,43.69343571397272,,,,-2901800000.0,1534600000
2003-01-17 00:00:00+00:00,914.5999755859375,914.5999755859375,899.02001953125,901.780029296875,901.780029296875,1358200000,918.5039916992188,920.9529968261719,,914.3404856377888,916.6049368866218,,32.09242720655659,,,,-4260000000.0,1358200000
2003-01-21 00:00:00+00:00,901.780029296875,906.0,887.6199951171875,887.6199951171875,887.6199951171875,1335200000,910.7759887695313,916.8139953613281,,905.433655464255,911.3349474739973,,23.91137750199419,,,,-5595200000.0,1335200000
2003-01-22 00:00:00+00:00,887.6199951171875,889.739990234375,877.6400146484375,878.3599853515625,878.3599853515625,1560800000,900.1159912109375,912.3569946289062,,896.4090987600242,905.3394998153727,,20.018040759638932,,,,-7156000000.0,1560800000
2003-01-23 00:00:00+00:00,878.3599853515625,890.25,876.8900146484375,887.3400268554688,887.3400268554688,1744550000,893.9400024414062,910.097998046875,,893.3860747918391,902.0668683681174,,32.46008088016697,36.11145309588937,,14.46142103495468,-5411450000.0,1744550000
2003-01-24 00:00:00+00:00,887.3400268554688,887.3400268554688,859.7100219726562,861.4000244140625,861.4000244140625,1574800000,883.3000122070313,903.4809997558593,,882.724057999247,894.6728967401074,,21.295779381524103,26.99855732218133,,15.863282559566958,-6986250000.0,1574800000
2003-01-27 00:00:00+00:00,861.4000244140625,863.9500122070312,844.25,847.47998046875,847.47998046875,1435900000,872.4400024414062,895.4719970703125,,870.976032155748,886.0923665089515,,17.522668365183495,23.56230884723607,,16.257899571590425,-8422150000.0,1435900000
2003-01-28 00:00:00+00:00,847.47998046875,860.760009765625,847.47998046875,858.5399780273438,858.5399780273438,1459100000,866.6239990234375,888.6999938964843,,866.8306807796133,881.0828413304773,,29.15752381229044,31.069142485199393,,15.960949658566335,-6963050000.0,1459100000
2003-01-29 00:00:00+00:00,858.5399780273438,868.719970703125,845.8599853515625,864.3599853515625,864.3599853515625,1595400000,863.8239990234375,881.9699951171875,,866.0071156369298,878.0423220615837,,34.80382207809397,34.70321994568023,,16.629986561657446,-5367650000.0,1595400000
2003-01-30 00:00:00+00:00,864.3599853515625,865.47998046875,843.739990234375,844.6099853515625,844.6099853515625,1510300000,855.2779907226562,874.6089965820313,897.8429992675781,858.8747388751408,871.9637153870343,897.8429992675781,26.455832856177647,29.097142512257623,,17.11318707649342,-6877950000.0,1510300000
2003-01-31 00:00:00+00:00,844.6099853515625,858.3300170898438,840.3400268554688,855.7000122070312,855.7000122070312,1578530000,854.13798828125,868.7190002441406,895.1764984130859,857.8164966524376,869.0066784452155,893.8293814522879,36.44276745718952,35.407071550694255,35.69029638090771,17.19422288599097,-5299420000.0,1578530000
2003-02-03 00:00:00+00:00,855.7000122070312,864.6400146484375,855.7000122070312,860.3200073242188,860.3200073242188,1258500000,856.7059936523438,864.572998046875,892.7629974365234,858.6510002096982,867.4272836959433,890.6380124877098,40.37779446532648,37.88698733800618,37.78200149525601,16.4470380822163,-4040920000.0,1258500000
2003-02-04 00:00:00+00:00,860.3200073242188,860.3200073242188,840.1900024414062,848.2000122070312,848.2000122070312,1451600000,854.6380004882812,860.6309997558594,888.7224975585938,855.1673375421426,863.9314161525047,886.5962981752643,33.945415964350225,34.17962630720855,34.66818918621629,16.774179825188703,-5492520000.0,1451600000
2003-02-05 00:00:00+00:00,848.2000122070312,861.6300048828125,842.1099853515625,843.5900268554688,843.5900268554688,1450800000,850.4840087890625,857.15400390625,884.7554992675781,851.308233979918,860.2329817348617,882.5004628114743,31.704171174390403,32.86241319968252,33.56076793020082,17.013910095079932,-6943320000.0,1450800000
2003-02-06 00:00:00+00:00,843.5900268554688,844.22998046875,833.25,838.1500244140625,838.1500244140625,1430900000,849.1920166015625,852.2350036621094,881.1665008544921,846.9221641246329,856.2178985856256,878.2766115355304,29.06245143411192,31.328123571319253,32.27994121797462,16.495341378699653,-8374220000.0,1430900000
2003-02-07 00:00:00+00:00,838.1500244140625,845.72998046875,826.7000122070312,829.6900024414062,829.6900024414062,1276800000,843.9900146484375,849.0640014648437,876.2725006103516,841.1781102302241,851.394644741222,873.6493154313281,25.245829298815927,29.056151112357533,30.381831845915073,16.71005631552387,-9651020000.0,1276800000
2003-02-10 00:00:00+00:00,829.6900024414062,837.1599731445312,823.530029296875,835.969970703125,835.969970703125,1238200000,839.1200073242187,847.9130004882812,871.6924987792969,839.4420637211911,848.590158552477,870.0608064095945,32.87952255609263,32.94372575108932,33.44001886877766,16.452552552131365,-8412820000.0,1238200000
2003-02-11 00:00:00+00:00,835.969970703125,843.02001953125,825.0900268554688,829.2000122070312,829.2000122070312,1307000000,835.3200073242188,844.97900390625,866.8394989013672,836.0280465498045,845.0646773987595,866.1693021998266,29.137343393570266,30.973280211083427,31.85225266494539,16.574584048035952,-9719820000.0,1307000000
2003-02-12 00:00:00+00:00,829.2000122070312,832.1199951171875,818.489990234375,818.6799926757812,818.6799926757812,1260500000,830.3380004882813,840.4110046386719,861.1904998779297,830.24536192513,840.2674619945816,861.6465108165842,24.153575266612535,28.15512796710803,29.55672130104368,16.3340580854607,-10980320000.0,1260500000
2003-02-13 00:00:00+00:00,818.6799926757812,821.25,806.2899780273438,817.3699951171875,817.3699951171875,1489300000,826.1819946289063,837.6870056152344,856.1480010986328,825.9535729891493,836.1042861986916,857.429699797594,23.567936042343355,27.815732240140846,29.28012501752875,16.222960264482467,-12469620000.0,1489300000
2003-02-14 00:00:00+00:00,817.3699951171875,834.8900146484375,815.030029296875,834.8900146484375,834.8900146484375,1404600000,827.2219970703125,835.606005859375,852.1625030517578,828.9323868755787,835.8835095531908,855.2830631167219,44.54694954528654,38.49430011547815,37.51247628111937,16.514286085025994,-11065020000.0,1404600000
2003-02-18 00:00:00+00:00,834.8900146484375,852.8699951171875,834.8900146484375,851.1699829101562,851.1699829101562,1250800000,830.2619995117187,834.6910034179688,849.6320007324218,836.3449188871047,838.6628683453663,854.8913411922871,57.2636098011393,46.42539405342795,43.90010704479561,16.63067895391878,-9814220000.0,1250800000
2003-02-19 00:00:00+00:00,851.1699829101562,851.1699829101562,838.7899780273438,845.1300048828125,845.1300048828125,1075600000,833.447998046875,834.3840026855469,847.5075012207031,839.273280885674,839.8387113521746,853.9616901151942,52.092850259314815,44.1507058847229,42.214835865232345,16.295800185568844,-10889820000.0,1075600000
2003-02-20 00:00:00+00:00,845.1300048828125,849.3699951171875,836.5599975585938,837.0999755859375,837.0999755859375,1194100000,837.1319946289062,833.7349975585937,845.4445007324218,838.548845785762,839.340759394677,852.3558125409792,45.69320627785686,41.25652687670331,40.06254522295613,16.0231847058898,-12083920000.0,1194100000
2003-02-21 00:00:00+00:00,837.0999755859375,852.280029296875,831.47998046875,848.1699829101562,848.1699829101562,1398200000,843.2919921875,834.7369934082031,843.4859985351562,841.7558914938935,840.9460727611278,851.9571620999484,54.653100119228135,46.46642735349147,44.19152840925534,16.394255303090848,-10685720000.0,1398200000
2003-02-24 00:00:00+00:00,848.1699829101562,848.1699829101562,832.1599731445312,832.5800170898438,832.5800170898438,1229200000,842.8299926757812,835.0259948730469,842.0449981689453,838.6972666925436,839.4249717299851,850.1117197180337,42.997472304097656,40.95729717559777,40.096773653129475,16.364592264616057,-11914920000.0,1229200000
2003-02-25 00:00:00+00:00,832.5800170898438,839.5499877929688,818.5399780273438,838.5700073242188,838.5700073242188,1483700000,840.3099975585938,835.2859985351563,841.5994995117187,838.654846903102,839.2695236562093,849.0125090138608,47.97130887253438,43.718359044728516,42.26058118329398,16.721152629835355,-10431220000.0,1483700000
2003-02-26 00:00:00+00:00,838.5700073242188,840.0999755859375,826.6799926757812,827.5499877929688,827.5499877929688,1374400000,836.793994140625,835.12099609375,840.05,834.9532271997243,837.1386989538018,846.9684593737759,40.40424452540209,40.011268750082046,39.4976366354439,16.46911293664801,-11805620000.0,1374400000
2003-02-27 00:00:00+00:00,827.5499877929688,842.1900024414062,827.5499877929688,837.280029296875,837.280029296875,1287800000,836.8300048828125,836.9809997558593,838.6960021972657,835.7288278987746,837.164395379815,846.0457517474044,48.734365589856004,44.48716232661327,42.96340112077751,16.330147553292964,-10517820000.0,1287800000
2003-02-28 00:00:00+00:00,837.280029296875,847.0,837.280029296875,841.1500244140625,841.1500244140625,1373300000,835.4260131835938,839.3590026855469,838.5230041503906,837.5358934038707,837.8890552042236,845.5794920013718,51.856935895430595,46.20634312209939,44.299257626863444,15.830213481224,-9144520000.0,1373300000
2003-03-03 00:00:00+00:00,841.1500244140625,852.3400268554688,832.739990234375,834.8099975585938,834.8099975585938,1208900000,835.8720092773438,839.3510009765625,837.4785034179688,836.627261455445,837.3292265413818,844.5538258639644,46.44946628317665,43.81252176115927,42.5795130251808,16.114135699794904,-10353420000.0,1208900000
2003-03-04 00:00:00+00:00,834.8099975585938,835.4299926757812,821.9600219726562,821.989990234375,821.989990234375,1256600000,832.556005859375,836.4330017089844,835.5620025634765,831.7481710484217,834.5402744855623,842.4048891373369,37.27893158858141,39.37084698160944,39.32967694356995,15.915762680475833,-11610020000.0,1256600000
2003-03-05 00:00:00+00:00,821.989990234375,829.8699951171875,819.0,829.8499755859375,829.8499755859375,1332700000,833.0160034179687,834.9049987792969,834.6445007324219,831.1154392275937,833.6874928674487,841.2091830848227,45.040303723367295,43.174574087662165,42.17784053918505,15.53857015448681,-10277320000.0,1332700000
2003-03-06 00:00:00+00:00,829.8499755859375,829.8499755859375,819.8499755859375,822.0999755859375,822.0999755859375,1299200000,829.9799926757812,833.4049987792969,833.5699981689453,828.110284680375,831.5806715435374,839.3892585611193,39.42782581970258,40.478004723588036,40.21823786883538,15.12591091308805,-11576520000.0,1299200000
2003-03-07 00:00:00+00:00,822.0999755859375,829.5499877929688,811.22998046875,828.8900146484375,828.8900146484375,1368500000,827.5279907226562,831.477001953125,833.1069976806641,828.3701946697292,831.0914611989738,838.3893305694353,46.271305496226915,43.790451325515804,42.674520531520855,15.363161491117198,-10208020000.0,1368500000
2003-03-10 00:00:00+00:00,828.8900146484375,828.8900146484375,806.5700073242188,807.47998046875,807.47998046875,1255000000,822.0619873046875,828.9669982910157,831.9964965820312,821.4067899360696,826.7984647025694,835.4455829407985,32.686263744220284,36.83046510956956,37.553240415750395,15.878432818063358,-11463020000.0,1255000000
2003-03-11 00:00:00+00:00,807.47998046875,814.25,800.2999877929688,800.72998046875,800.72998046875,1427700000,817.8099853515625,825.1829956054687,830.2344970703125,814.5145201136297,822.0587402964204,832.1393350863177,29.50051166594,34.9447256494627,36.11490821641888,15.735976701527303,-12890720000.0,1427700000
2003-03-12 00:00:00+00:00,800.72998046875,804.1900024414062,788.9000244140625,804.1900024414062,804.1900024414062,1620000000,812.6779907226562,822.8469970703125,828.9839965820313,811.0730142228886,818.809878868236,829.4774938820404,33.38336730660942,36.732909289341634,37.40844564803994,15.703110230941382,-11270720000.0,1620000000
2003-03-13 00:00:00+00:00,804.1900024414062,832.02001953125,804.1900024414062,831.9000244140625,831.9000244140625,1816300000,814.6380004882812,822.3089965820312,829.6449981689453,818.01535095328,821.1899053311134,829.7082110755664,56.01702295491668,48.85721041479521,46.534580186402344,16.59474649121461,-9454420000.0,1816300000
2003-03-14 00:00:00+00:00,831.8900146484375,841.3900146484375,828.260009765625,833.27001953125,833.27001953125,1541900000,815.5140014648438,821.52099609375,830.4399993896484,823.10024047927,823.3862897311383,830.0474309284887,56.86241239911128,49.37377099568924,46.93722272086938,16.340532866682373,-7912520000.0,1541900000
2003-03-17 00:00:00+00:00,833.27001953125,862.7899780273438,827.1699829101562,862.7899780273438,862.7899780273438,1700420000,826.5760009765625,824.318994140625,831.8349975585937,836.3301529952946,830.5505966940848,833.1657687474271,70.91562131356801,58.986471111060425,54.678674163733575,17.752354593169866,-6212100000.0,1700420000
2003-03-18 00:00:00+00:00,862.7899780273438,866.9400024414062,857.3599853515625,866.4500122070312,866.4500122070312,1555100000,839.7200073242187,828.7649963378906,832.5989990234375,846.3701060658736,837.0777631509841,836.3356966959609,72.22449518288062,60.0005640614715,55.52549078671344,17.154975676548137,-4657000000.0,1555100000
2003-03-19 00:00:00+00:00,866.4500122070312,874.989990234375,861.2100219726562,874.02001953125,874.02001953125,1473400000,853.6860107421875,833.1820007324219,834.0434997558593,855.5867438876658,843.7945370383051,839.9246798231313,74.94523090987325,62.08850120971113,57.26396613382734,16.908681554276207,-3183600000.0,1473400000
2003-03-20 00:00:00+00:00,874.02001953125,879.5999755859375,859.010009765625,875.6699829101562,875.6699829101562,1439100000,862.4400024414062,838.5390014648438,835.9720001220703,862.2811568951627,849.5900726513689,843.3289944028479,75.5541428131531,62.54739092099363,57.64383040827436,17.17691146469316,-1744500000.0,1439100000
2003-03-21 00:00:00+00:00,875.8400268554688,895.9000244140625,875.8400268554688,895.7899780273438,895.7899780273438,1883710000,874.943994140625,845.2289978027344,838.3529998779297,873.4507639392231,857.9900554470007,848.3252785575618,81.83479472874934,67.68417043218766,61.98152426552434,17.399053412603603,139210000.0,1883710000
2003-03-24 00:00:00+00:00,895.7899780273438,895.7899780273438,862.02001953125,864.22998046875,864.22998046875,1293000000,875.2319946289062,850.9039978027344,839.935498046875,870.3771694490655,859.1245872691369,849.840012072913,55.66347392673202,54.952388436177955,53.01672445986834,18.588597809104396,-1153790000.0,1293000000
2003-03-25 00:00:00+00:00,864.22998046875,879.8699951171875,862.5900268554688,874.739990234375,874.739990234375,1333400000,876.889990234375,858.3049987792969,841.7439971923828,871.8314430441687,861.9637514446347,852.2114385644809,60.56350567145676,57.79929142506629,55.283898350357184,18.493627183029393,179610000.0,1333400000
2003-03-26 00:00:00+00:00,874.739990234375,875.7999877929688,866.469970703125,869.9500122070312,869.9500122070312,1319700000,876.0759887695312,864.8809997558594,843.8639984130859,871.2042994317897,863.4157988559795,853.900826530438,57.20206002900489,56.060401125380714,54.0330411066638,17.829360260403945,-1140090000.0,1319700000
2003-03-27 00:00:00+00:00,869.9500122070312,874.1500244140625,858.0900268554688,868.52001953125,868.52001953125,1232900000,874.64599609375,868.5429992675781,845.4259979248047,870.3095394649431,864.3438389787559,855.2931306257535,56.11723809762577,55.52335652046085,53.65156427798123,17.70123572149794,-2372990000.0,1232900000
2003-03-28 00:00:00+00:00,868.52001953125,869.8800048828125,860.8300170898438,863.5,863.5,1227000000,868.1880004882812,871.5659973144532,846.5434967041016,868.0396929766289,864.1904137098911,856.0747372328245,52.07264524064037,53.582758853270015,52.2874394440859,17.075390467618774,-3599990000.0,1227000000
2003-03-31 00:00:00+00:00,863.5,863.5,843.6799926757812,848.1799926757812,848.1799926757812,1495500000,864.9780029296875,870.1049987792969,847.2119964599609,861.4197928763464,861.2794280673256,855.3228567988205,41.43888353635136,48.061987416772595,48.33921964176322,17.273759366183477,-5095490000.0,1495500000
2003-04-01 00:00:00+00:00,848.1799926757812,861.280029296875,847.8499755859375,858.47998046875,858.47998046875,1461600000,861.7260009765625,869.3079956054687,849.0364959716796,860.4398554071477,860.7704375948573,855.6235352435757,49.52400741453369,51.66757232262639,50.95987349531304,16.996188255406235,-3633890000.0,1461600000
2003-04-02 00:00:00+00:00,858.47998046875,884.5700073242188,858.47998046875,880.9000244140625,880.9000244140625,1589800000,863.9160034179688,869.99599609375,851.588998413086,867.259911742786,864.4303624710765,858.0308199264792,62.62725321751897,58.43203890345185,56.06635833605368,17.652379167848824,-2044090000.0,1589800000
2003-04-03 00:00:00+00:00,880.9000244140625,885.8900146484375,876.1199951171875,876.4500122070312,876.4500122070312,1339500000,865.502001953125,870.0739990234375,854.3065002441406,870.3232785642011,866.6157533321591,859.7850287151033,59.07603861183219,56.73475855479124,54.872571149875256,17.0840202828265,-3383590000.0,1339500000
2003-04-04 00:00:00+00:00,876.4500122070312,882.72998046875,874.22998046875,878.8499755859375,878.8499755859375,1241200000,868.5719970703125,868.3799987792969,856.8044982910156,873.1655109047799,868.8401573783005,861.600737940897,60.48583553754428,57.45255958437894,55.411543898111375,16.465486536638558,-2142390000.0,1241200000
2003-04-07 00:00:00+00:00,878.8499755859375,904.8900146484375,878.8499755859375,879.9299926757812,879.9299926757812,1494000000,874.9219970703125,869.95,860.4269989013671,875.4203381617805,870.8564910687516,863.3463812489813,61.18780766805667,57.79192779477928,55.66238629351986,17.15496160335573,-648390000.0,1494000000
2003-04-08 00:00:00+00:00,879.9299926757812,883.1099853515625,874.6799926757812,878.2899780273438,878.2899780273438,1235400000,878.8839965820313,870.3049987792969,864.3049987792969,876.376884783635,872.2080341521319,864.7695809421587,59.32083395094193,57.047815430855074,55.166312874668954,16.52703192851622,-1883790000.0,1235400000
2003-04-09 00:00:00+00:00,878.2899780273438,887.3499755859375,865.719970703125,865.989990234375,865.989990234375,1293700000,875.9019897460937,869.9089965820312,867.3949981689453,872.9145866005484,871.0774807125397,864.8858103985602,46.820693421383936,51.673974104030336,51.540026319052146,16.894090715178688,-3177490000.0,1293700000
2003-04-10 00:00:00+00:00,865.989990234375,871.780029296875,862.760009765625,871.5800170898438,871.5800170898438,1275300000,874.9279907226562,870.2149963378906,869.3789978027344,872.4697300969802,871.1688509629586,865.5233538929682,52.16519997408523,53.80380875480473,53.01746747722202,16.3279898528403,-1902190000.0,1275300000
2003-04-11 00:00:00+00:00,871.5800170898438,883.3400268554688,865.9199829101562,868.2999877929688,868.2999877929688,1141600000,872.8179931640625,870.6949951171875,871.1304962158204,871.0798159956431,870.6472394775058,865.7877952167778,48.80735360420845,52.34601219840266,52.037562002811995,16.406465772303694,-3043790000.0,1141600000
2003-04-14 00:00:00+00:00,868.2999877929688,885.260009765625,868.2999877929688,885.22998046875,885.22998046875,1131000000,873.8779907226562,874.3999938964844,872.2524963378906,875.7965374866789,873.2986469304592,867.6394319074418,63.10758032588396,58.583641255094136,56.41442934546109,16.446227595734094,-1912790000.0,1131000000
2003-04-15 00:00:00+00:00,885.22998046875,891.27001953125,881.8499755859375,890.8099975585938,890.8099975585938,1460200000,876.3819946289062,877.6329956054688,873.4704956054687,880.8010241773172,876.4825288628473,869.8461524456467,66.68597320738758,60.42243415144547,57.7520200291149,15.941740734970411,-452590000.0,1460200000
2003-04-16 00:00:00+00:00,890.8099975585938,896.77001953125,877.9299926757812,879.9099731445312,879.9099731445312,1587600000,879.1659912109375,877.5339904785156,873.7649932861328,880.5040071663886,877.1057005504261,870.8046115598261,54.613650893091474,55.261153506226584,54.32402060429047,16.14976304524071,-2040190000.0,1587600000
2003-04-17 00:00:00+00:00,879.9099731445312,893.8300170898438,879.2000122070312,893.5800170898438,893.5800170898438,1430600000,883.5659912109375,879.2469909667968,874.6604949951172,884.8626771408738,880.1010308303203,872.9736978007802,64.11799688185592,59.88872223574078,57.643092360267694,16.04072123749364,-609590000.0,1430600000
2003-04-21 00:00:00+00:00,893.5800170898438,898.010009765625,888.1699829101562,892.010009765625,892.010009765625,1118700000,888.3079956054687,880.5629943847656,874.4714965820312,887.2451213491242,882.2662997276484,874.7866798926702,62.36799965420006,59.13222255490429,57.14111326316796,15.595967555086945,-1728290000.0,1118700000
2003-04-22 00:00:00+00:00,892.010009765625,911.739990234375,886.7000122070312,911.3699951171875,911.3699951171875,1631200000,893.5359985351563,883.7069946289063,876.8284973144531,895.2867459384788,887.5578807075645,878.270805152148,72.97816914177872,65.00284872174535,61.49372213479737,16.27315102160321,-97090000.0,1631200000
2003-04-23 00:00:00+00:00,911.3699951171875,919.739990234375,909.8900146484375,919.02001953125,919.02001953125,1667200000,899.1780029296875,887.7799987792969,879.0424987792969,903.1978371360692,893.2782695845983,882.1516827120626,76.08640821218626,67.0189413354301,63.054373800746426,15.812704068494659,1570110000.0,1667200000
2003-04-24 00:00:00+00:00,919.02001953125,919.02001953125,906.6900024414062,911.4299926757812,911.4299926757812,1648100000,905.4820068359375,892.3239990234375,881.1164978027343,905.94188898264,896.5785828739042,884.9400931847977,67.1461867138524,63.13297348692196,60.49377231362344,15.563110838833184,-77990000.0,1648100000
2003-04-25 00:00:00+00:00,911.4299926757812,911.4299926757812,897.52001953125,898.8099975585938,898.8099975585938,1335800000,906.5280029296875,895.0469970703125,882.6309967041016,903.5645918412913,896.9842946347569,886.2610364584925,54.682366843729625,57.19472739138551,56.47947360434041,15.444663880301379,-1413790000.0,1335800000
2003-04-28 00:00:00+00:00,898.8099975585938,918.1500244140625,898.8099975585938,914.8400268554688,914.8400268554688,1273000000,911.0940063476562,899.7010009765625,885.197998046875,907.3230701793505,900.2307914021591,888.9828450677284,64.45885968632759,62.07443519336134,60.02618717663306,15.723704068466681,-140790000.0,1273000000
2003-04-29 00:00:00+00:00,914.8400268554688,924.239990234375,911.0999755859375,917.8400268554688,917.8400268554688,1525600000,912.3880126953125,902.9620056152344,888.6809997558594,910.8287224047233,903.4324705754881,891.7311480951322,66.05764998043688,62.92622987603993,60.657804313658865,15.538662223188167,1384810000.0,1525600000
2003-04-30 00:00:00+00:00,917.8400268554688,922.010009765625,911.7000122070312,916.9199829101562,916.9199829101562,1788510000,911.9680053710938,905.5730041503906,891.6029998779297,912.859142573201,905.8847455454278,894.1300847441821,65.01128546030387,62.46289289785725,60.34996853859071,15.16426067174588,-403700000.0,1788510000
2003-05-01 00:00:00+00:00,916.9199829101562,919.6799926757812,902.8300170898438,916.2999877929688,916.2999877929688,1397500000,912.9420043945313,909.2120056152344,893.372998046875,914.0060909797903,907.7784259540715,896.2415040821618,64.21163516409472,62.13089355050779,60.13349493737326,15.284945899233954,-1801200000.0,1397500000
2003-05-02 00:00:00+00:00,916.2999877929688,930.5599975585938,912.3499755859375,930.0800170898438,930.0800170898438,1554300000,919.1960083007813,912.8620056152344,896.0544982910156,919.3640663498082,911.83326070603,899.464219606703,72.8659793252044,66.40492144052365,63.220071414436546,15.494326184110651,-246900000.0,1554300000
2003-05-05 00:00:00+00:00,930.0800170898438,933.8800048828125,924.5499877929688,926.5499877929688,926.5499877929688,1446300000,921.5380004882812,916.3160034179688,898.4394989013672,921.7593734975285,914.5090292672916,902.0438165768235,67.95478301019152,64.39975977305488,61.92720130630231,15.053145212487577,-1693200000.0,1446300000
2003-05-06 00:00:00+00:00,926.5499877929688,939.6099853515625,926.3800048828125,934.3900146484375,934.3900146484375,1649600000,924.847998046875,918.6180053710938,901.1625,925.9695872144982,918.1237538820453,905.1244068693582,72.71916129325282,66.79771476050652,63.66439385187498,14.922679387245728,-43600000.0,1649600000
2003-05-07 00:00:00+00:00,934.3900146484375,937.219970703125,926.4099731445312,929.6199951171875,929.6199951171875,1531900000,927.3880004882812,919.6780029296875,903.7290008544921,927.186389848728,920.2139795611621,907.4573200358182,65.77740804138969,63.97426108416106,61.85680505540518,14.628414223335815,-1575500000.0,1531900000
2003-05-08 00:00:00+00:00,929.6199951171875,929.6199951171875,919.719970703125,920.27001953125,920.27001953125,1379600000,928.1820068359375,920.5620056152344,906.443002319336,924.8809330762354,920.2241686466325,908.6775771306212,53.99105971084467,58.73365969793972,58.4336039082217,14.290136042580546,-2955100000.0,1379600000
2003-05-09 00:00:00+00:00,920.27001953125,933.77001953125,920.27001953125,933.4099731445312,933.4099731445312,1326100000,928.847998046875,924.0220031738281,909.5345001220703,927.7239464323341,922.6215876462504,911.0330434176603,64.43855270256537,63.285448609945064,61.578986649176706,14.233614584875054,-1629000000.0,1326100000
2003-05-12 00:00:00+00:00,933.4099731445312,946.8400268554688,929.2999877929688,945.1099853515625,945.1099853515625,1378800000,932.5599975585938,927.0489990234375,913.375,933.5192927387436,926.7103872290345,914.2784664589843,71.22603666415722,66.79730435950223,64.12352921105342,14.470110899494605,-250200000.0,1378800000
2003-05-13 00:00:00+00:00,945.1099853515625,947.510009765625,938.9099731445312,942.2999877929688,942.2999877929688,1418100000,934.1419921875,929.4949951171875,916.2285003662109,936.4461910901521,929.5448600588406,916.9471827765066,67.61020614514022,65.18462537015435,63.06757984793058,14.05028722532801,-1668300000.0,1418100000
2003-05-14 00:00:00+00:00,942.2999877929688,947.2899780273438,935.239990234375,939.280029296875,939.280029296875,1401800000,936.0739990234375,931.7309997558593,918.652001953125,937.3908038257264,931.3148908293923,919.0741205403511,63.56422490987692,63.412701884984344,61.91416086839305,13.907240166181296,-3070100000.0,1401800000
2003-05-15 00:00:00+00:00,939.280029296875,948.22998046875,938.7899780273438,946.6699829101562,946.6699829101562,1508700000,941.3539916992188,934.7679992675781,921.9900024414062,940.4838635205365,934.1067257531676,921.702297908904,68.88075403065136,65.85843275361118,63.62760504063837,13.587802298833868,-1561400000.0,1508700000
2003-05-16 00:00:00+00:00,946.6699829101562,948.6500244140625,938.5999755859375,944.2999877929688,944.2999877929688,1505500000,943.5319946289062,936.1899963378906,924.5260009765625,941.7559049446807,935.9600461240404,923.8544588502435,65.31488895997636,64.37226598735302,62.67571267304047,13.334848662443445,-3066900000.0,1505500000
2003-05-19 00:00:00+00:00,944.2999877929688,944.2999877929688,920.22998046875,920.77001953125,920.77001953125,1375700000,938.6640014648438,935.6119995117188,925.9640014648437,934.7606098068705,933.1982231071694,923.5607027246251,40.831094868596324,51.859738375860566,54.20142407566748,14.102369695514076,-4442600000.0,1375700000
2003-05-20 00:00:00+00:00,920.77001953125,925.3400268554688,912.0499877929688,919.72998046875,919.72998046875,1505300000,934.15,934.14599609375,926.3820007324218,929.7504000274971,930.7494517183658,923.1958720335895,40.05677989262136,51.384304929112304,53.86258315646708,14.044295211364732,-5947900000.0,1505300000
